energy,secretary,0.16579258974024033
secretary,senate,0.45388463300620335
energy,laboratory,0.29612135658293443
computer,laboratory,0.28361639543368256
weapon,secret,0.18197958632486039
FBI,fingerprint,-100
FBI,investigation,-100
investigation,effort,0.3877040456935591
Mars,water,-100
Mars,scientist,-100
news,report,0.57120227870448681
canyon,landscape,0.47432664174089362
image,surface,0.25595698707326137
discovery,space,0.25681393633825977
water,seepage,-100
sign,recess,0.056082131134467715
Wednesday,news,-100
mile,kilometer,0.80555785834584637
computer,news,0.13994820565211843
territory,surface,0.30511336673084033
atmosphere,landscape,0.38267210706836469
president,medal,0.27122408988542523
war,troops,0.43649458561830135
record,number,0.30637863864767628
skin,eye,0.69207179866796686
Japanese,American,-100
theater,history,0.21079554537122391
volunteer,motto,0.036472773690380239
prejudice,recognition,0.27608638759067672
decoration,valor,0.27419403426192529
century,year,0.27038862089928573
century,nation,0.22677365050736592
delay,racism,-0.076856534325429687
delay,news,0.10710767501646096
minister,party,0.36813951508313342
peace,plan,0.44166665937017141
minority,peace,0.085874248549953555
attempt,peace,0.25482449920453354
government,crisis,0.42431763759712027
deployment,departure,0.12854118366764425
deployment,withdrawal,0.53217874719420399
energy,crisis,0.14616542144981523
announcement,news,0.37895773702513058
announcement,effort,0.43203133844564562
stroke,hospital,0.054449470869271953
disability,death,0.12533285178820977
victim,emergency,0.24850553616344012
treatment,recovery,0.54227467619311032
journal,association,0.475717808474446
doctor,personnel,-0.04072585513399616
doctor,liability,0.045714583727327965
liability,insurance,0.64584358568671951
school,center,0.30593658655362949
reason,hypertension,0.11587457994446168
reason,criterion,0.49405721558519566
hundred,percent,0.44213208896111006
Harvard,Yale,-100
hospital,infrastructure,0.16114452068500357
death,row,0.08200417395870882
death,inmate,0.14322499693400095
lawyer,evidence,-0.013318772218187603
life,death,0.37391807803478977
life,term,0.069389470966441213
word,similarity,0.34178683815100602
board,recommendation,0.44078675646819121
governor,interview,0.029650936381300556
OPEC,country,-100
peace,atmosphere,-0.036486679402239382
peace,insurance,0.099436145888835856
territory,kilometer,0.28174061800650657
travel,activity,0.16103468987471942
competition,price,0.37593970223723122
consumer,confidence,0.23981459358842017
consumer,energy,0.36276804960318176
problem,airport,0.10919253345454508
car,flight,0.48342559429516402
credit,card,0.47490818422263137
credit,information,0.33226255073387312
hotel,reservation,0.41219353053216151
grocery,money,0.16829650415120473
registration,arrangement,0.23722797962352885
arrangement,accommodation,0.18756187110916309
month,hotel,0.20770274195504324
type,kind,0.61238122935417083
arrival,hotel,0.27804704189088919
bed,closet,0.52115480912740386
closet,clothes,0.27980600872400657
situation,conclusion,0.52271666662129113
situation,isolation,0.46803490222413702
impartiality,interest,0.30191787851441354
direction,combination,0.33984165169723668
street,place,0.1833133300273467
street,avenue,0.72652480693785815
street,block,0.23430115677653118
street,children,0.03847353497603772
listing,proximity,-0.1027727062709493
listing,category,0.28906464086512668
cell,phone,0.34086779411369417
production,hike,0.093413264415745295
benchmark,index,0.29414243061358997
media,trading,0.32300344024480571
media,gain,0.19173225097007854
dividend,payment,0.48878482246321026
dividend,calculation,0.19452899698398141
calculation,computation,0.78076570526234579
currency,market,0.47536680856541785
OPEC,oil,-100
oil,stock,0.41362543127829782
announcement,production,0.1859459908175744
announcement,warning,0.38094664793644767
profit,warning,0.2418550150104968
profit,loss,0.29644411131669479
dollar,yen,0.51513667724312973
dollar,buck,0.10633257285620203
dollar,profit,0.34703303372986977
dollar,loss,0.14754169801656603
computer,software,0.6100594094720545
network,hardware,0.48153525567185723
phone,equipment,0.44073336827156795
equipment,maker,0.17539995450479404
luxury,car,0.45462786323883358
five,month,0.29035793170159091
report,gain,0.055417345593345026
investor,earning,0.37288463883499562
liquid,water,0.7003418636118357
baseball,season,0.44724447834917264
game,victory,0.34945738852071762
game,team,0.59420239069710479
marathon,sprint,0.43234062359247954
game,series,0.52273648769652614
game,defeat,0.22434862237406772
seven,series,0.16312005131529042
seafood,sea,0.19643570664063753
seafood,food,0.68439589575692217
seafood,lobster,0.66806695191335863
lobster,food,0.28658124131947432
lobster,wine,0.51057806427286279
food,preparation,0.60396744792347135
video,archive,0.50348724176050452
start,year,0.28035672447557319
start,match,0.49739875618698176
game,round,0.4660874480889568
boxing,round,0.34616745961607542
championship,tournament,0.8648978771880047
fighting,defeating,0.48653658452724852
line,insurance,-0.072102920352060187
day,summer,0.3953252353608333
summer,drought,0.42810675941485071
summer,nature,-0.042096400245204474
day,dawn,0.27207440532162358
nature,environment,0.46454398704889083
environment,ecology,0.54902254432211939
nature,man,0.27760662535988662
man,woman,0.74314385009102779
man,governor,0.11184072346158742
murder,manslaughter,0.6672800179598567
soap,opera,0.60237335016819193
opera,performance,0.15536967137820434
life,lesson,0.31800458667955633
focus,life,0.23702979964216894
production,crew,0.18942903652245169
television,film,0.55244725636257352
lover,quarrel,0.40534737041947233
viewer,serial,0.2432949144057226
possibility,girl,-0.058316383911877587
population,development,0.15860379018372581
morality,importance,0.36479394663611753
morality,marriage,0.46951377937315386
Mexico,Brazil,-100
gender,equality,0.61865332553806374
change,attitude,0.35359434479553442
family,planning,0.043277832435721836
opera,industry,0.17993047123347741
sugar,approach,-0.093548993115351489
practice,institution,0.43450787995072093
ministry,culture,0.15080721012174381
problem,challenge,0.46327415931381322
size,prominence,0.17118590459033631
country,citizen,0.28985397537893703
planet,people,0.1455447362973151
development,issue,0.21957682253976793
experience,music,0.24461433147236758
music,project,0.12110314171669212
glass,metal,0.66149928548841352
aluminum,metal,0.57998619403060914
chance,credibility,0.37825468601235512
exhibit,memorabilia,0.004599005140015662
concert,virtuoso,0.45577913658544822
rock,jazz,0.69665637623601828
museum,theater,0.58465283621443054
observation,architecture,0.15853603737825825
space,world,0.20841230573398833
preservation,world,0.16555601264858874
admission,ticket,0.37631448205268736
shower,thunderstorm,0.63007806857154613
shower,flood,0.45989130116396137
weather,forecast,0.62002439254518071
disaster,area,0.32152108715798988
governor,office,0.52141734308986409
architecture,century,0.13411991475797241
